Year,Month,Day,Date,Site,start_time,end_time,Species,n,Family,Notes,lat,lon
2015,March,8,2015-03-08,Kanan South,12:00,14:15,Apodemia virgulti,2,Riodinidae,NA,34.03698416605166,-118.80706856826568
2015,March,8,2015-03-08,Kanan South,12:00,14:15,Coenonympha tullia,5,Nymphalidae,NA,34.03698416605166,-118.80706856826568
2015,March,8,2015-03-08,Kanan South,12:00,14:15,Heliopetes ericetorum,4,Hesperiidae,NA,34.03698416605166,-118.80706856826568
2015,March,8,2015-03-08,Kanan South,12:00,14:15,Papilio eurymedon,1,Papilionoidea,NA,34.03698416605166,-118.80706856826568
2015,March,8,2015-03-08,Kanan South,12:00,14:15,Papilio rutulus,2,Papilionoidea,NA,34.03698416605166,-118.80706856826568
2015,March,8,2015-03-08,Kanan South,12:00,14:15,Papilio zelicaon,1,Papilionoidea,NA,34.03698416605166,-118.80706856826568
2015,March,8,2015-03-08,Kanan South,12:00,14:15,Pieris rapae,2,Pieridae,NA,34.03698416605166,-118.80706856826568
2015,March,8,2015-03-08,Kanan South,12:00,14:15,Pyrgus albsecens,1,Hesperiidae,NA,34.03698416605166,-118.80706856826568
2015,March,8,2015-03-08,Kanan South,12:00,14:15,Satyrium saepium,6,Lyceanidae,NA,34.03698416605166,-118.80706856826568
2015,March,8,2015-03-08,Kanan South,12:00,14:15,Vanessa cardui,1,Nymphalidae,NA,34.03698416605166,-118.80706856826568
2015,March,30,2015-03-30,Kanan South,9:40,12:15,Anthocharis sara,20,Pieridae,NA,34.03698416605166,-118.80706856826568
2015,March,30,2015-03-30,Kanan South,9:40,12:15,Apodemia virgulti,40,Riodinidae,NA,34.03698416605166,-118.80706856826568
2015,March,30,2015-03-30,Kanan South,9:40,12:15,Coenonympha tullia,14,Nymphalidae,NA,34.03698416605166,-118.80706856826568
2015,March,30,2015-03-30,Kanan South,9:40,12:15,Erynnis funeralis,2,Hesperiidae,NA,34.03698416605166,-118.80706856826568
2015,March,30,2015-03-30,Kanan South,9:40,12:15,Heliopetes ericetorum,3,Hesperiidae,NA,34.03698416605166,-118.80706856826568
2015,March,30,2015-03-30,Kanan South,9:40,12:15,Ochlodes agricola,35,Hesperiidae,NA,34.03698416605166,-118.80706856826568
2015,March,30,2015-03-30,Kanan South,9:40,12:15,Papilio eurymedon,1,Papilionoidea,NA,34.03698416605166,-118.80706856826568
2015,March,30,2015-03-30,Kanan South,9:40,12:15,Papilio rutulus,1,Papilionoidea,NA,34.03698416605166,-118.80706856826568
2015,March,30,2015-03-30,Kanan South,9:40,12:15,Pieris rapae,9,Pieridae,NA,34.03698416605166,-118.80706856826568
2015,March,30,2015-03-30,Kanan South,9:40,12:15,Poanes melane,1,Hesperiidae,NA,34.03698416605166,-118.80706856826568
2015,March,30,2015-03-30,Kanan South,9:40,12:15,Pontia beckeri,1,Pieridae,NA,34.03698416605166,-118.80706856826568
2015,March,30,2015-03-30,Kanan South,9:40,12:15,Pyrgus albsecens,1,Hesperiidae,NA,34.03698416605166,-118.80706856826568
2015,March,30,2015-03-30,Kanan South,9:40,12:15,Satyrium saepium,8,Lyceanidae,NA,34.03698416605166,-118.80706856826568
2015,March,30,2015-03-30,Kanan South,9:40,12:15,Vanessa atalanta,1,Nymphalidae,NA,34.03698416605166,-118.80706856826568
2015,April,26,2015-04-26,Kanan South,12:00,14:00,Anthocharis sara,3,Pieridae,NA,34.03698416605166,-118.80706856826568
2015,April,26,2015-04-26,Kanan South,12:00,14:00,Apodemia virgulti,5,Riodinidae,NA,34.03698416605166,-118.80706856826568
2015,April,26,2015-04-26,Kanan South,12:00,14:00,Coenonympha tullia,7,Nymphalidae,NA,34.03698416605166,-118.80706856826568
2015,April,26,2015-04-26,Kanan South,12:00,14:00,Colias eurytheme,1,Pieridae,NA,34.03698416605166,-118.80706856826568
2015,April,26,2015-04-26,Kanan South,12:00,14:00,Erynnis funeralis,1,Hesperiidae,NA,34.03698416605166,-118.80706856826568
2015,April,26,2015-04-26,Kanan South,12:00,14:00,Heliopetes ericetorum,2,Hesperiidae,NA,34.03698416605166,-118.80706856826568
2015,April,26,2015-04-26,Kanan South,12:00,14:00,Junonia coenia,1,Nymphalidae,NA,34.03698416605166,-118.80706856826568
2015,April,26,2015-04-26,Kanan South,12:00,14:00,Ochlodes agricola,14,Hesperiidae,NA,34.03698416605166,-118.80706856826568
2015,April,26,2015-04-26,Kanan South,12:00,14:00,Papilio rutulus,2,Papilionoidea,NA,34.03698416605166,-118.80706856826568
2015,April,26,2015-04-26,Kanan South,12:00,14:00,Phoebis sennae,1,Pieridae,NA,34.03698416605166,-118.80706856826568
2015,April,26,2015-04-26,Kanan South,12:00,14:00,Pieris rapae,3,Pieridae,NA,34.03698416605166,-118.80706856826568
2015,April,26,2015-04-26,Kanan South,12:00,14:00,Satyrium saepium,6,Lyceanidae,NA,34.03698416605166,-118.80706856826568
2015,April,26,2015-04-26,Kanan South,12:00,14:00,Vanessa cardui,5,Nymphalidae,NA,34.03698416605166,-118.80706856826568
2015,May,19,2015-05-19,Kanan South,12:15,14:05,acmon/lupini,1,Lyceanidae,NA,34.03698416605166,-118.80706856826568
2015,May,19,2015-05-19,Kanan South,12:15,14:05,Adelpha californica,1,Nymphalidae,NA,34.03698416605166,-118.80706856826568
2015,May,19,2015-05-19,Kanan South,12:15,14:05,Apodemia virgulti,1,Riodinidae,NA,34.03698416605166,-118.80706856826568
2015,May,19,2015-05-19,Kanan South,12:15,14:05,Heliopetes ericetorum,4,Hesperiidae,NA,34.03698416605166,-118.80706856826568
2015,May,19,2015-05-19,Kanan South,12:15,14:05,Junonia coenia,2,Nymphalidae,NA,34.03698416605166,-118.80706856826568
2015,May,19,2015-05-19,Kanan South,12:15,14:05,Ochlodes agricola,2,Hesperiidae,NA,34.03698416605166,-118.80706856826568
2015,May,19,2015-05-19,Kanan South,12:15,14:05,Pieris rapae,11,Pieridae,NA,34.03698416605166,-118.80706856826568
2015,May,19,2015-05-19,Kanan South,12:15,14:05,Pontia protodice,2,Pieridae,NA,34.03698416605166,-118.80706856826568
2015,May,19,2015-05-19,Kanan South,12:15,14:05,Satyrium saepium,3,Lyceanidae,NA,34.03698416605166,-118.80706856826568
2015,May,19,2015-05-19,Kanan South,12:15,14:05,Satyrium tetra,2,Lyceanidae,NA,34.03698416605166,-118.80706856826568
2015,May,19,2015-05-19,Kanan South,12:15,14:05,Strymon melinus,1,Lyceanidae,NA,34.03698416605166,-118.80706856826568
2015,June,8,2015-06-08,Kanan South,8:45,10:45,acmon/lupini,3,Lyceanidae,NA,34.03698416605166,-118.80706856826568
2015,June,8,2015-06-08,Kanan South,8:45,10:45,Adelpha californica,1,Nymphalidae,NA,34.03698416605166,-118.80706856826568
2015,June,8,2015-06-08,Kanan South,8:45,10:45,Apodemia virgulti,10,Riodinidae,NA,34.03698416605166,-118.80706856826568
2015,June,8,2015-06-08,Kanan South,8:45,10:45,Coenonympha tullia,10,Nymphalidae,NA,34.03698416605166,-118.80706856826568
2015,June,8,2015-06-08,Kanan South,8:45,10:45,Erynnis funeralis,4,Hesperiidae,NA,34.03698416605166,-118.80706856826568
2015,June,8,2015-06-08,Kanan South,8:45,10:45,Euphilotes,7,Lyceanidae,NA,34.03698416605166,-118.80706856826568
2015,June,8,2015-06-08,Kanan South,8:45,10:45,Junonia coenia,1,Nymphalidae,NA,34.03698416605166,-118.80706856826568
2015,June,8,2015-06-08,Kanan South,8:45,10:45,Ochlodes agricola,1,Hesperiidae,NA,34.03698416605166,-118.80706856826568
2015,June,8,2015-06-08,Kanan South,8:45,10:45,Pieris rapae,19,Pieridae,NA,34.03698416605166,-118.80706856826568
2015,June,8,2015-06-08,Kanan South,8:45,10:45,Pontia beckeri,1,Pieridae,NA,34.03698416605166,-118.80706856826568
2015,June,8,2015-06-08,Kanan South,8:45,10:45,Vanessa virginiensis,1,Nymphalidae,NA,34.03698416605166,-118.80706856826568
2015,June,30,2015-06-30,Kanan South,8:30,10:15,acmon/lupini,1,Lyceanidae,NA,34.03698416605166,-118.80706856826568
2015,June,30,2015-06-30,Kanan South,8:30,10:15,Adelpha californica,1,Nymphalidae,NA,34.03698416605166,-118.80706856826568
2015,June,30,2015-06-30,Kanan South,8:30,10:15,Apodemia virgulti,100,Riodinidae,NA,34.03698416605166,-118.80706856826568
2015,June,30,2015-06-30,Kanan South,8:30,10:15,Coenonympha tullia,9,Nymphalidae,NA,34.03698416605166,-118.80706856826568
2015,June,30,2015-06-30,Kanan South,8:30,10:15,Erynnis funeralis,3,Hesperiidae,NA,34.03698416605166,-118.80706856826568
2015,June,30,2015-06-30,Kanan South,8:30,10:15,Euphilotes,7,Lyceanidae,NA,34.03698416605166,-118.80706856826568
2015,June,30,2015-06-30,Kanan South,8:30,10:15,Heliopetes ericetorum,2,Hesperiidae,NA,34.03698416605166,-118.80706856826568
2015,June,30,2015-06-30,Kanan South,8:30,10:15,Ochlodes agricola,3,Hesperiidae,NA,34.03698416605166,-118.80706856826568
2015,June,30,2015-06-30,Kanan South,8:30,10:15,Papilio eurymedon,1,Papilionoidea,NA,34.03698416605166,-118.80706856826568
2015,June,30,2015-06-30,Kanan South,8:30,10:15,Pieris rapae,11,Pieridae,NA,34.03698416605166,-118.80706856826568
2015,June,30,2015-06-30,Kanan South,8:30,10:15,Pontia protodice,2,Pieridae,NA,34.03698416605166,-118.80706856826568
2015,July,28,2015-07-28,Kanan South,10:45,12:30,acmon/lupini,1,NA,NA,34.03698416605166,-118.80706856826568
2015,July,28,2015-07-28,Kanan South,10:45,12:30,Apodemia virgulti,55,NA,NA,34.03698416605166,-118.80706856826568
2015,July,28,2015-07-28,Kanan South,10:45,12:30,Coenonympha tullia,3,NA,NA,34.03698416605166,-118.80706856826568
2015,July,28,2015-07-28,Kanan South,10:45,12:30,Colias eurytheme,1,NA,NA,34.03698416605166,-118.80706856826568
2015,July,28,2015-07-28,Kanan South,10:45,12:30,Erynnis funeralis,2,NA,NA,34.03698416605166,-118.80706856826568
2015,July,28,2015-07-28,Kanan South,10:45,12:30,Heliopetes ericetorum,2,NA,NA,34.03698416605166,-118.80706856826568
2015,July,28,2015-07-28,Kanan South,10:45,12:30,Leptotes marina,1,NA,NA,34.03698416605166,-118.80706856826568
2015,July,28,2015-07-28,Kanan South,10:45,12:30,Papilio rutulus,1,NA,NA,34.03698416605166,-118.80706856826568
2015,July,28,2015-07-28,Kanan South,10:45,12:30,Pieris rapae,9,NA,NA,34.03698416605166,-118.80706856826568
2015,July,28,2015-07-28,Kanan South,10:45,12:30,skipper,5,NA,NA,34.03698416605166,-118.80706856826568
2014,August,30,2014-08-30,King Gillette,10:15,11:00,Adelpha californica,3,Nymphalidae,all seen at base (end) of trail,34.10050496259843,-118.70611301181103
2014,August,30,2014-08-30,King Gillette,10:15,11:00,Erynnis sp,2,Hesperiidae,"white fringe; don’t think there was a pale spot beyond cell, meaning this is tristis",34.10050496259843,-118.70611301181103
2014,August,30,2014-08-30,King Gillette,10:15,11:00,Heliopetes ericetorum,1,Hesperiidae,NA,34.10050496259843,-118.70611301181103
2014,August,30,2014-08-30,King Gillette,10:15,11:00,Ochlodes sylvanoides,6,Hesperiidae,just below the crest on yellow-star thistle; took bad picture,34.10050496259843,-118.70611301181103
2014,October,26,2014-10-26,King Gillette,11:00,11:55,Danaus gillipus,1,Nymphalidae,NA,34.10050496259843,-118.70611301181103
2014,October,26,2014-10-26,King Gillette,11:00,11:55,Danaus plexippus,5,Nymphalidae,NA,34.10050496259843,-118.70611301181103
2014,October,26,2014-10-26,King Gillette,11:00,11:55,Hylephila phyleus,3,Hesperiidae,NA,34.10050496259843,-118.70611301181103
2014,October,26,2014-10-26,King Gillette,11:00,11:55,Pyrgus albsecens,2,Hesperiidae,NA,34.10050496259843,-118.70611301181103
2014,October,26,2014-10-26,King Gillette,11:00,11:55,Vanessa cardui,1,Nymphalidae,NA,34.10050496259843,-118.70611301181103
2015,February,6,2015-02-06,King Gillette,9:40,11:00,Brephidium exile,1,Lyceanidae,NA,34.10050496259843,-118.70611301181103
2015,February,6,2015-02-06,King Gillette,9:40,11:00,Danaus plexippus,1,Nymphalidae,NA,34.10050496259843,-118.70611301181103
2015,February,6,2015-02-06,King Gillette,9:40,11:00,Vanessa cardui,2,Nymphalidae,NA,34.10050496259843,-118.70611301181103
2015,March,6,2015-03-06,King Gillette,12:55,14:20,Adelpha californica,2,Nymphalidae,NA,34.10050496259843,-118.70611301181103
2015,March,6,2015-03-06,King Gillette,12:55,14:20,Colias harfordi,2,Pieridae,NA,34.10050496259843,-118.70611301181103
2015,March,6,2015-03-06,King Gillette,12:55,14:20,Danaus plexippus,5,Nymphalidae,NA,34.10050496259843,-118.70611301181103
2015,March,6,2015-03-06,King Gillette,12:55,14:20,Glaucopsyche lygdamus,1,Lyceanidae,NA,34.10050496259843,-118.70611301181103
2015,March,6,2015-03-06,King Gillette,12:55,14:20,Papilio eurymedon,1,Papilionoidea,NA,34.10050496259843,-118.70611301181103
2015,March,6,2015-03-06,King Gillette,12:55,14:20,Papilio rutulus,1,Papilionoidea,NA,34.10050496259843,-118.70611301181103
2015,March,6,2015-03-06,King Gillette,12:55,14:20,Vanessa cardui,14,Nymphalidae,NA,34.10050496259843,-118.70611301181103
2015,March,28,2015-03-28,King Gillette,13:05,14:30,Adelpha californica,4,Nymphalidae,NA,34.10050496259843,-118.70611301181103
2015,March,28,2015-03-28,King Gillette,13:05,14:30,Anthocharis sara,10,Pieridae,NA,34.10050496259843,-118.70611301181103
2015,March,28,2015-03-28,King Gillette,13:05,14:30,Apodemia virgulti,7,Riodinidae,NA,34.10050496259843,-118.70611301181103
2015,March,28,2015-03-28,King Gillette,13:05,14:30,Celastrina ladon,1,Lyceanidae,NA,34.10050496259843,-118.70611301181103
2015,March,28,2015-03-28,King Gillette,13:05,14:30,Coenonympha tullia,2,Nymphalidae,NA,34.10050496259843,-118.70611301181103
2015,March,28,2015-03-28,King Gillette,13:05,14:30,Danaus plexippus,2,Nymphalidae,NA,34.10050496259843,-118.70611301181103
2015,March,28,2015-03-28,King Gillette,13:05,14:30,Erynnis funeralis,7,Hesperiidae,NA,34.10050496259843,-118.70611301181103
2015,March,28,2015-03-28,King Gillette,13:05,14:30,Heliopetes ericetorum,1,Hesperiidae,NA,34.10050496259843,-118.70611301181103
2015,March,28,2015-03-28,King Gillette,13:05,14:30,Nymphalis antiopa,1,Nymphalidae,NA,34.10050496259843,-118.70611301181103
2015,March,28,2015-03-28,King Gillette,13:05,14:30,Papilio eurymedon,2,Papilionoidea,NA,34.10050496259843,-118.70611301181103
2015,March,28,2015-03-28,King Gillette,13:05,14:30,Papilio rutulus,1,Papilionoidea,NA,34.10050496259843,-118.70611301181103
2015,March,28,2015-03-28,King Gillette,13:05,14:30,Pieris rapae,7,Pieridae,NA,34.10050496259843,-118.70611301181103
2015,March,28,2015-03-28,King Gillette,13:05,14:30,Pontia protodice,1,Pieridae,NA,34.10050496259843,-118.70611301181103
2015,March,28,2015-03-28,King Gillette,13:05,14:30,Vanessa atalanta,1,Nymphalidae,NA,34.10050496259843,-118.70611301181103
2015,March,28,2015-03-28,King Gillette,13:05,14:30,Vanessa cardui,1,Nymphalidae,NA,34.10050496259843,-118.70611301181103
2015,March,28,2015-03-28,King Gillette,13:05,14:30,Vanessa virginiensis,1,Nymphalidae,NA,34.10050496259843,-118.70611301181103
2015,April,21,2015-04-21,King Gillette,10:30,12:40,acmon/lupini,4,Lyceanidae,NA,34.10050496259843,-118.70611301181103
2015,April,21,2015-04-21,King Gillette,10:30,12:40,Anthocharis sara,7,Pieridae,NA,34.10050496259843,-118.70611301181103
2015,April,21,2015-04-21,King Gillette,10:30,12:40,Callophrys augustinus,1,Lyceanidae,NA,34.10050496259843,-118.70611301181103
2015,April,21,2015-04-21,King Gillette,10:30,12:40,Coenonympha tullia,2,Nymphalidae,NA,34.10050496259843,-118.70611301181103
2015,April,21,2015-04-21,King Gillette,10:30,12:40,Danaus plexippus,5,Nymphalidae,NA,34.10050496259843,-118.70611301181103
2015,April,21,2015-04-21,King Gillette,10:30,12:40,Erynnis funeralis,1,Hesperiidae,NA,34.10050496259843,-118.70611301181103
2015,April,21,2015-04-21,King Gillette,10:30,12:40,Euphydryas chalcedona,6,Nymphalidae,NA,34.10050496259843,-118.70611301181103
2015,April,21,2015-04-21,King Gillette,10:30,12:40,Leptotes marina,1,Lyceanidae,NA,34.10050496259843,-118.70611301181103
2015,April,21,2015-04-21,King Gillette,10:30,12:40,Nymphalis antiopa,2,Nymphalidae,NA,34.10050496259843,-118.70611301181103
2015,April,21,2015-04-21,King Gillette,10:30,12:40,Papilio eurymedon,1,Papilionoidea,NA,34.10050496259843,-118.70611301181103
2015,April,21,2015-04-21,King Gillette,10:30,12:40,Papilio zelicaon,1,Papilionoidea,NA,34.10050496259843,-118.70611301181103
2015,April,21,2015-04-21,King Gillette,10:30,12:40,Pieris rapae,4,Pieridae,NA,34.10050496259843,-118.70611301181103
2015,April,21,2015-04-21,King Gillette,10:30,12:40,Poanes melane,1,Hesperiidae,NA,34.10050496259843,-118.70611301181103
2015,April,21,2015-04-21,King Gillette,10:30,12:40,Pontia beckeri,1,Pieridae,NA,34.10050496259843,-118.70611301181103
2015,April,21,2015-04-21,King Gillette,10:30,12:40,Pontia protodice,1,Pieridae,NA,34.10050496259843,-118.70611301181103
2015,April,21,2015-04-21,King Gillette,10:30,12:40,Satyrium saepium,4,Lyceanidae,NA,34.10050496259843,-118.70611301181103
2015,April,21,2015-04-21,King Gillette,10:30,12:40,Vanessa annabella,1,Nymphalidae,NA,34.10050496259843,-118.70611301181103
2015,April,21,2015-04-21,King Gillette,10:30,12:40,Vanessa atalanta,5,Nymphalidae,NA,34.10050496259843,-118.70611301181103
2015,April,21,2015-04-21,King Gillette,10:30,12:40,Vanessa cardui,3,Nymphalidae,NA,34.10050496259843,-118.70611301181103
2015,May,12,2015-05-12,King Gillette,11:55,13:30,acmon/lupini,1,Lyceanidae,NA,34.10050496259843,-118.70611301181103
2015,May,12,2015-05-12,King Gillette,11:55,13:30,Adelpha californica,3,Nymphalidae,NA,34.10050496259843,-118.70611301181103
2015,May,12,2015-05-12,King Gillette,11:55,13:30,Anthocharis sara,3,Pieridae,NA,34.10050496259843,-118.70611301181103
2015,May,12,2015-05-12,King Gillette,11:55,13:30,Callophrys augustinus,1,Lyceanidae,NA,34.10050496259843,-118.70611301181103
2015,May,12,2015-05-12,King Gillette,11:55,13:30,Celastrina ladon,1,Lyceanidae,NA,34.10050496259843,-118.70611301181103
2015,May,12,2015-05-12,King Gillette,11:55,13:30,Coenonympha tullia,2,Nymphalidae,NA,34.10050496259843,-118.70611301181103
2015,May,12,2015-05-12,King Gillette,11:55,13:30,Colias eurytheme,4,Pieridae,NA,34.10050496259843,-118.70611301181103
2015,May,12,2015-05-12,King Gillette,11:55,13:30,Danaus plexippus,7,Nymphalidae,NA,34.10050496259843,-118.70611301181103
2015,May,12,2015-05-12,King Gillette,11:55,13:30,Erynnis funeralis,2,Hesperiidae,NA,34.10050496259843,-118.70611301181103
2015,May,12,2015-05-12,King Gillette,11:55,13:30,Euphilotes,2,Lyceanidae,NA,34.10050496259843,-118.70611301181103
2015,May,12,2015-05-12,King Gillette,11:55,13:30,Euphydryas chalcedona,4,Nymphalidae,NA,34.10050496259843,-118.70611301181103
2015,May,12,2015-05-12,King Gillette,11:55,13:30,Leptotes marina,4,Lyceanidae,NA,34.10050496259843,-118.70611301181103
2015,May,12,2015-05-12,King Gillette,11:55,13:30,Nymphalis antiopa,2,Nymphalidae,NA,34.10050496259843,-118.70611301181103
2015,May,12,2015-05-12,King Gillette,11:55,13:30,Papilio eurymedon,1,Papilionoidea,NA,34.10050496259843,-118.70611301181103
2015,May,12,2015-05-12,King Gillette,11:55,13:30,Papilio rutulus,1,Papilionoidea,NA,34.10050496259843,-118.70611301181103
2015,May,12,2015-05-12,King Gillette,11:55,13:30,Papilio zelicaon,2,Papilionoidea,NA,34.10050496259843,-118.70611301181103
2015,May,12,2015-05-12,King Gillette,11:55,13:30,Pieris rapae,8,Pieridae,NA,34.10050496259843,-118.70611301181103
2015,May,12,2015-05-12,King Gillette,11:55,13:30,Poanes melane,2,Hesperiidae,NA,34.10050496259843,-118.70611301181103
2015,May,12,2015-05-12,King Gillette,11:55,13:30,Pontia protodice,5,Pieridae,NA,34.10050496259843,-118.70611301181103
2015,May,12,2015-05-12,King Gillette,11:55,13:30,Satyrium saepium,7,Lyceanidae,NA,34.10050496259843,-118.70611301181103
2015,May,12,2015-05-12,King Gillette,11:55,13:30,Strymon melinus,3,Lyceanidae,NA,34.10050496259843,-118.70611301181103
2015,May,12,2015-05-12,King Gillette,11:55,13:30,Vanessa atalanta,1,Nymphalidae,NA,34.10050496259843,-118.70611301181103
2015,May,12,2015-05-12,King Gillette,11:55,13:30,Vanessa cardui,1,Nymphalidae,NA,34.10050496259843,-118.70611301181103
2015,June,1,2015-06-01,King Gillette,14:25,15:55,Adelpha californica,1,Nymphalidae,NA,34.10050496259843,-118.70611301181103
2015,June,1,2015-06-01,King Gillette,14:25,15:55,Anthocharis sara,1,Pieridae,NA,34.10050496259843,-118.70611301181103
2015,June,1,2015-06-01,King Gillette,14:25,15:55,Celastrina ladon,2,Lyceanidae,NA,34.10050496259843,-118.70611301181103
2015,June,1,2015-06-01,King Gillette,14:25,15:55,Colias eurytheme,5,Pieridae,NA,34.10050496259843,-118.70611301181103
2015,June,1,2015-06-01,King Gillette,14:25,15:55,Danaus plexippus,1,Nymphalidae,NA,34.10050496259843,-118.70611301181103
2015,June,1,2015-06-01,King Gillette,14:25,15:55,Erynnis funeralis,3,Hesperiidae,NA,34.10050496259843,-118.70611301181103
2015,June,1,2015-06-01,King Gillette,14:25,15:55,Euphilotes,1,Lyceanidae,NA,34.10050496259843,-118.70611301181103
2015,June,1,2015-06-01,King Gillette,14:25,15:55,Heliopetes ericetorum,1,Hesperiidae,NA,34.10050496259843,-118.70611301181103
2015,June,1,2015-06-01,King Gillette,14:25,15:55,Junonia coenia,1,Nymphalidae,NA,34.10050496259843,-118.70611301181103
2015,June,1,2015-06-01,King Gillette,14:25,15:55,Limenitis lorquini,1,Nymphalidae,NA,34.10050496259843,-118.70611301181103
2015,June,1,2015-06-01,King Gillette,14:25,15:55,Nymphalis antiopa,1,Nymphalidae,NA,34.10050496259843,-118.70611301181103
2015,June,1,2015-06-01,King Gillette,14:25,15:55,Papilio eurymedon,2,Papilionoidea,NA,34.10050496259843,-118.70611301181103
2015,June,1,2015-06-01,King Gillette,14:25,15:55,Papilio rutulus,2,Papilionoidea,NA,34.10050496259843,-118.70611301181103
2015,June,1,2015-06-01,King Gillette,14:25,15:55,Pieris rapae,5,Pieridae,NA,34.10050496259843,-118.70611301181103
